User_ID,Cust_name,Product_ID,Gender,Age_Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Avg_Order_Value
1001369,Erica,P00196542,Female,26-35,29,1,Rajasthan,Northern,Govt,Electronics & Gadgets,1,9809,9809
1004312,Eaton,P00139742,Male,26-35,34,1,Gujarat,Western,Aviation,Electronics & Gadgets,1,9808,9808
1000350,Karl,P00251942,Female,46-50,46,0,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,4,9807,2451.75
1005627,Anubhaw,P00153842,Female,26-35,29,0,Uttar Pradesh,Central,Agriculture,Electronics & Gadgets,2,9807,4903.5
1001990,Ballentine,P00156442,Female,26-35,34,1,Andhra Pradesh,Southern,Automobile,Electronics & Gadgets,1,9805,9805
1001273,Karen,P00025942,Female,36-45,37,1,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,2,9805,4902.5
1002807,Lopez,P00116242,Male,36-45,37,0,Maharashtra,Western,Textile,Electronics & Gadgets,2,9805,4902.5
1005698,Rashmi,P00192042,Female,36-45,41,0,Maharashtra,Western,Healthcare,Electronics & Gadgets,4,9805,2451.25
1003714,Shivanshu,P00362442,Female,26-35,32,0,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,2,9804,4902
1002190,Andreadi,P00145042,Male,26-35,28,0,Delhi,Central,Food Processing,Games & Toys,2,9804,4902
1003603,Dennis,P00148642,Male,36-45,44,0,Maharashtra,Western,Hospitality,Electronics & Gadgets,1,9804,9804
1003714,Shivanshu,P00362442,Female,26-35,32,0,Telangana,Southern,Chemical,Electronics & Gadgets,3,9804,3268
1001274,Quincy,P00115642,Female,46-50,47,0,Andhra Pradesh,Southern,Media,Electronics & Gadgets,3,9803,3267.666667
1002959,Williamson,P00230942,Female,36-45,45,1,Uttar Pradesh,Central,Hospitality,Games & Toys,1,9803,9803
1002326,Cassandra,P00251042,Female,18-25,22,0,Maharashtra,Western,IT Sector,Electronics & Gadgets,2,9802,4901
1002219,Ausman,P00279342,Female,26-35,34,1,Delhi,Central,Banking,Electronics & Gadgets,1,9801,9801
1004238,Dona,P00180342,Female,36-45,38,1,Jharkhand,Eastern,Chemical,Electronics & Gadgets,4,9801,2450.25
1002918,Neoma,P00213742,Female,26-35,26,0,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,1,9799,9799
1001150,Becky,P00153942,Male,26-35,28,1,Uttar Pradesh,Central,Banking,Decor,4,9799,2449.75
1002333,Jason,P00033342,Female,51-55,55,1,Maharashtra,Western,Hospitality,Games & Toys,3,9795,3265
1002919,Patricia,P00147642,Female,18-25,19,0,Haryana,Northern,Construction,Electronics & Gadgets,3,9792,3264
1003625,Harsh,P00248542,Male,18-25,22,1,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,4,9791,2447.75
1000343,Vrinda,P00214442,Female,36-45,41,1,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,1,9791,9791
1003169,Flathmann,P00275842,Female,51-55,52,1,Andhra Pradesh,Southern,Agriculture,Electronics & Gadgets,2,9790,4895
1002041,Dahlen,P00323442,Male,26-35,35,1,Maharashtra,Western,Retail,Electronics & Gadgets,1,9790,9790
1001329,Linda,P00210942,Female,18-25,23,0,Himachal Pradesh,Northern,Automobile,Electronics & Gadgets,1,9789,9789
1003081,Kalyani,P00270942,Female,26-35,30,1,Jharkhand,Eastern,Aviation,Electronics & Gadgets,4,9789,2447.25
1001329,Linda,P00210942,Female,18-25,23,0,Telangana,Southern,Automobile,Electronics & Gadgets,2,9789,4894.5
1003683,Gross,P00273942,Female,26-35,30,0,Uttar Pradesh,Central,Healthcare,Decor,2,9789,4894.5
1003683,Gross,P00273942,Female,26-35,30,0,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,3,9789,3263
1005977,Farry,P00252642,Male,36-45,45,1,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,4,9788,2447
1004451,Ricardo,P00100442,Female,26-35,33,1,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,2,9788,4894
1003790,Lela,P00343042,Male,26-35,28,1,Bihar,Eastern,IT Sector,Electronics & Gadgets,3,9786,3262
1002795,McMath,P00275842,Female,51-55,55,0,Bihar,Eastern,Banking,Electronics & Gadgets,2,9786,4893
1003328,Sonakshi,P00155742,Female,55+,60,1,Maharashtra,Western,IT Sector,Electronics & Gadgets,2,9786,4893
1000116,Blackwell,P00066642,Female,26-35,29,0,Uttar Pradesh,Central,Agriculture,Electronics & Gadgets,1,9786,9786
1002883,Apoorva,P00359742,Female,18-25,24,1,Uttarakhand,Central,Automobile,Electronics & Gadgets,2,9786,4893
1004126,Shatayu,P00165842,Female,26-35,35,0,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,4,9785,2446.25
1002198,Paige,P00356742,Male,36-45,43,0,Haryana,Northern,Healthcare,Electronics & Gadgets,4,9783,2445.75
1003240,Nitant,P00171642,Female,18-25,21,1,Himachal Pradesh,Northern,Media,Electronics & Gadgets,3,9783,3261
1002012,Gibson,P00352242,Female,26-35,32,1,Kerala,Southern,Healthcare,Electronics & Gadgets,2,9782,4891
1001367,Ellison,P00238542,Male,26-35,30,0,Madhya Pradesh,Central,IT Sector,Electronics & Gadgets,3,9781,3260.333333
1001367,Ellison,P00238542,Male,26-35,30,0,Telangana,Southern,IT Sector,Electronics & Gadgets,4,9781,2445.25
1000590,Norvell,P00332942,Male,36-45,36,0,Uttarakhand,Central,Aviation,Games & Toys,4,9781,2445.25
1002385,Snel,P00059142,Male,46-50,49,0,Uttar Pradesh,Central,Food Processing,Games & Toys,1,9780,9780
1000090,Rittenbach,P00044142,Female,55+,56,0,Himachal Pradesh,Northern,Healthcare,Electronics & Gadgets,4,9779,2444.75
1001712,Michelle,P00152242,Female,26-35,33,1,Kerala,Southern,Banking,Electronics & Gadgets,1,9779,9779
1005350,Coram,P00028442,Female,18-25,20,0,Andhra Pradesh,Southern,Govt,Electronics & Gadgets,3,9778,3259.333333
1005892,Phelps,P00209442,Male,46-50,46,1,Haryana,Northern,Construction,Electronics & Gadgets,2,9777,4888.5
1004950,LaWare,P00121242,Female,26-35,28,0,Himachal Pradesh,Northern,Healthcare,Electronics & Gadgets,1,9777,9777
1005329,Heidel,P00337542,Male,26-35,34,0,Maharashtra,Western,Aviation,Electronics & Gadgets,3,9776,3258.666667
1004496,Brockman,P00057642,Female,46-50,47,1,Jharkhand,Eastern,Banking,Electronics & Gadgets,1,9775,9775
1003253,Daly,P00214542,Male,36-45,45,1,Maharashtra,Western,Media,Electronics & Gadgets,2,9774,4887
1001422,Patricia,P00246342,Female,36-45,45,0,Uttar Pradesh,Central,Aviation,Decor,4,9773,2443.25
1001680,Vasudev,P00046242,Male,26-35,26,0,Uttarakhand,Central,Aviation,Electronics & Gadgets,2,9772,4886
1003437,Leatherbury,P00003942,Male,26-35,34,0,Rajasthan,Northern,Textile,Electronics & Gadgets,4,9771,2442.75
1002419,Shantanu,P00255842,Female,26-35,26,0,Himachal Pradesh,Northern,Construction,Electronics & Gadgets,2,9770,4885
1002195,Shatayu,P00000842,Male,0-17,15,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,2,9770,4885
1005468,Kshitij,P00104842,Female,26-35,28,0,Punjab,Northern,Govt,Electronics & Gadgets,1,9769,9769
1000007,Heather,P00113242,Female,36-45,45,1,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,2,9769,4884.5
1000185,Trudy,P00220142,Female,46-50,46,1,Kerala,Southern,Chemical,Electronics & Gadgets,4,9768,2442
1003792,Geetanjali,P00181442,Female,26-35,34,1,Maharashtra,Western,Textile,Electronics & Gadgets,4,9768,2442
1000271,Anne,P00036842,Male,18-25,20,0,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,1,9767,9767
1002638,Damala,P00299142,Female,26-35,32,0,Andhra Pradesh,Southern,Lawyer,Electronics & Gadgets,1,9767,9767
1005493,Stewart,P00219242,Female,36-45,45,1,Gujarat,Western,IT Sector,Games & Toys,3,9766,3255.333333
1003908,Pradeep,P00110842,Male,26-35,29,0,Uttar Pradesh,Central,Textile,Electronics & Gadgets,2,9766,4883
1004973,Moss,P00189642,Male,55+,65,0,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,3,9765,3255
1002641,Kishwar,P00028242,Female,26-35,35,0,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,3,9764,3254.666667
1000429,Farah,P00004242,Female,18-25,24,1,Uttarakhand,Central,Healthcare,Electronics & Gadgets,4,9763,2440.75
1005131,Snel,P00217942,Male,26-35,35,0,Madhya Pradesh,Central,Banking,Electronics & Gadgets,2,9762,4881
1005131,Snel,P00217942,Male,26-35,35,0,Telangana,Southern,Banking,Electronics & Gadgets,4,9762,2440.5
1005900,Bell-,P00026042,Female,26-35,35,0,Uttar Pradesh,Central,IT Sector,Decor,1,9762,9762
1005900,Bell-,P00026042,Female,26-35,35,0,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,3,9762,3254
1003311,Neola,P0096642,Female,26-35,31,1,Himachal Pradesh,Northern,IT Sector,Games & Toys,4,9761,2440.25
1000229,Dortch,P00073642,Female,18-25,18,1,Uttarakhand,Central,Aviation,Electronics & Gadgets,3,9761,3253.666667
1000808,Kasheen,P00111142,Female,26-35,29,0,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,1,9760,9760
1005996,Subhasmita,P00251542,Male,26-35,27,1,Madhya Pradesh,Central,Retail,Electronics & Gadgets,4,9760,2440
1001639,Charika,P00317842,Female,26-35,35,0,Maharashtra,Western,Hospitality,Games & Toys,2,9760,4880
1003119,Samiksha,P00198142,Female,46-50,50,0,Maharashtra,Western,Automobile,Electronics & Gadgets,1,9760,9760
1003119,Samiksha,P00198142,Female,46-50,50,0,Maharashtra,Western,Automobile,Electronics & Gadgets,4,9760,2440
1002699,Nikhil,P00090942,Male,55+,78,1,Delhi,Central,Media,Games & Toys,3,9759,3253
1001513,Seio,P00087142,Male,36-45,41,1,Uttarakhand,Central,Food Processing,Electronics & Gadgets,2,9759,4879.5
1005077,Venier,P00166742,Female,26-35,30,0,Uttarakhand,Central,Lawyer,Electronics & Gadgets,4,9758,2439.5
1004984,Steven,P00024042,Female,36-45,44,1,Jharkhand,Eastern,Food Processing,Electronics & Gadgets,1,9757,9757
1004791,Crebagga,P00113242,Female,18-25,18,1,Kerala,Southern,Hospitality,Electronics & Gadgets,2,9756,4878
1000732,Katz,P00326642,Female,26-35,26,0,Uttar Pradesh,Central,Food Processing,Games & Toys,4,9756,2439
1000639,Brennan,P00182142,Female,46-50,47,0,Uttarakhand,Central,Automobile,Electronics & Gadgets,4,9756,2439
1000324,Bruce,P00167642,Female,36-45,42,0,Jharkhand,Eastern,Govt,Electronics & Gadgets,3,9755,3251.666667
1004510,Crebagga,P00101542,Female,46-50,49,1,Uttar Pradesh,Central,IT Sector,Games & Toys,4,9755,2438.75
1000339,Cheatham,P00297942,Female,51-55,55,0,Rajasthan,Northern,IT Sector,Electronics & Gadgets,4,9753,2438.25
1005902,Eleni,P00154742,Female,51-55,51,1,Andhra Pradesh,Southern,Agriculture,Electronics & Gadgets,2,9751,4875.5
1005972,Harms,P00000342,Male,26-35,31,0,Delhi,Central,Aviation,Games & Toys,2,9751,4875.5
1004839,Theone,P00294042,Male,51-55,52,1,Karnataka,Southern,IT Sector,Games & Toys,2,9751,4875.5
1005087,Katrina,P00317942,Male,26-35,27,0,Gujarat,Western,Food Processing,Electronics & Gadgets,4,9749,2437.25
1001303,Akshat,P00017242,Female,26-35,31,1,Kerala,Southern,IT Sector,Electronics & Gadgets,2,9749,4874.5
1002540,Surbhi,P00026742,Male,46-50,50,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,1,9749,9749
1002477,Hane,P00113242,Female,46-50,47,1,Uttar Pradesh,Central,Banking,Decor,1,9748,9748
1002353,Bremer,P00278542,Male,36-45,40,1,Haryana,Northern,Hospitality,Electronics & Gadgets,3,9746,3248.666667
1001912,Hazel,P00177342,Female,26-35,33,1,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,1,9743,9743
1000883,Anand,P00310042,Male,36-45,43,1,Delhi,Central,Govt,Games & Toys,1,9742,9742
1000329,Shrichand,P00124642,Female,36-45,36,0,Kerala,Southern,Media,Electronics & Gadgets,3,9742,3247.333333
1003675,Hawkins,P00142142,Female,36-45,42,1,Karnataka,Southern,Aviation,Games & Toys,4,9741,2435.25
1001941,Gopal,P00003442,Male,36-45,26,1,Uttar Pradesh,Central,Chemical,Electronics & Gadgets,2,9741,4870.5
1001059,Shikhar,P00228242,Male,26-35,34,0,Haryana,Northern,Banking,Electronics & Gadgets,1,9740,9740
1000065,Krohn,P00117942,Female,36-45,44,0,Haryana,Northern,Retail,Electronics & Gadgets,4,9740,2435
1004823,Fein,P00214442,Female,18-25,19,1,Kerala,Southern,Media,Electronics & Gadgets,4,9740,2435
1002237,Mukund,P00126942,Male,36-45,45,0,Maharashtra,Western,Construction,Electronics & Gadgets,3,9740,3246.666667
1001059,Shikhar,P00228242,Male,26-35,34,0,Telangana,Southern,Banking,Electronics & Gadgets,4,9740,2435
1005283,Annie,P00283842,Female,18-25,24,0,Gujarat,Western,Media,Electronics & Gadgets,4,9734,2433.5
1003760,Nida,P00121042,Female,51-55,54,1,Andhra Pradesh,Southern,Aviation,Games & Toys,2,9733,4866.5
1002657,Dennis,P0097942,Female,0-17,17,0,Madhya Pradesh,Central,Chemical,Electronics & Gadgets,2,9733,4866.5
1005642,Eplett,P00057542,Female,0-17,13,0,Andhra Pradesh,Southern,Aviation,Auto,2,9732,4866
1003123,Evan,P00183142,Male,26-35,32,0,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,3,9732,3244
1004312,Eaton,P00129142,Female,26-35,26,0,Jharkhand,Eastern,Hospitality,Electronics & Gadgets,3,9732,3244
1004953,Sukrith,P00140742,Female,36-45,43,1,Haryana,Northern,IT Sector,Electronics & Gadgets,2,9731,4865.5
1002866,Ausman,P00058042,Female,26-35,30,0,Kerala,Southern,Automobile,Electronics & Gadgets,3,9731,3243.666667
1001035,Christina,P00058042,Female,18-25,19,0,Madhya Pradesh,Central,IT Sector,Electronics & Gadgets,2,9730,4865
1001414,Luke,P00147742,Female,18-25,18,0,Kerala,Southern,IT Sector,Electronics & Gadgets,4,9729,2432.25
1003821,Shantanu,P00209142,Female,26-35,31,0,Haryana,Northern,Healthcare,Electronics & Gadgets,4,9728,2432
1001124,Hamilton,P00127342,Female,26-35,33,0,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,3,9728,3242.666667
1001124,Hamilton,P00127342,Female,26-35,33,0,Telangana,Southern,IT Sector,Electronics & Gadgets,2,9728,4864
1000214,Kargatis,P00156742,Female,18-25,25,0,Jharkhand,Eastern,Banking,Electronics & Gadgets,1,9727,9727
1004318,Carlisle,P00123642,Female,26-35,35,1,Jharkhand,Eastern,Banking,Electronics & Gadgets,2,9727,4863.5
1003619,Harrigan,P00234742,Female,51-55,51,0,Uttar Pradesh,Central,Banking,Decor,1,9727,9727
1002852,Harshita,P00180042,Female,26-35,35,0,Haryana,Northern,Media,Electronics & Gadgets,4,9726,2431.5
1001685,Bradley,P00054942,Female,36-45,37,0,Madhya Pradesh,Central,Agriculture,Electronics & Gadgets,4,9726,2431.5
1005256,Grant,P00313842,Female,26-35,28,1,Rajasthan,Northern,Food Processing,Electronics & Gadgets,1,9726,9726
1004777,Beltran,P00275842,Female,26-35,33,1,Uttar Pradesh,Central,Banking,Electronics & Gadgets,1,9725,9725
1001666,Swint,P00302642,Female,26-35,28,1,Andhra Pradesh,Southern,Hospitality,Electronics & Gadgets,2,9724,4862
1001233,Abelman,P00052842,Male,46-50,48,1,Gujarat,Western,Banking,Electronics & Gadgets,4,9722,2430.5
1003589,Atkinson,P00174142,Male,46-50,49,0,Telangana,Southern,Textile,Electronics & Gadgets,1,9722,9722
1003410,Kamberova,P00243242,Female,36-45,38,0,Bihar,Eastern,IT Sector,Electronics & Gadgets,2,9721,4860.5
1005634,D'Ascenzo,P00161942,Female,26-35,29,0,Telangana,Southern,Media,Electronics & Gadgets,2,9719,4859.5
1005634,D'Ascenzo,P00161942,Female,26-35,29,0,Uttarakhand,Central,Media,Electronics & Gadgets,1,9719,9719
1004856,Garverick,P00108242,Female,26-35,34,1,Andhra Pradesh,Southern,Lawyer,Electronics & Gadgets,4,9718,2429.5
1004472,Yogesh,P00277442,Male,46-50,48,0,Madhya Pradesh,Central,Healthcare,Electronics & Gadgets,2,9718,4859
1005722,Shourya,P00192942,Female,26-35,28,1,Bihar,Eastern,Construction,Games & Toys,4,9717,2429.25
1004521,Riya,P00205942,Female,36-45,42,0,Gujarat,Western,Aviation,Electronics & Gadgets,1,9717,9717
1005061,Olson,P00258742,Male,18-25,18,0,Haryana,Northern,Food Processing,Electronics & Gadgets,2,9717,4858.5
1005948,Lebron,P00341342,Female,55+,85,0,Maharashtra,Western,Aviation,Games & Toys,1,9715,9715
1002088,Divyansha,P00233542,Female,51-55,54,0,Delhi,Central,Banking,Electronics & Gadgets,2,9714,4857
1004472,Yogesh,P00324742,Male,46-50,49,0,Madhya Pradesh,Central,Healthcare,Games & Toys,4,9714,2428.5
1004656,Häberlin,P00001142,Female,26-35,34,0,Uttar Pradesh,Central,Banking,Decor,1,9714,9714
1000975,Buch,P00359042,Female,36-45,40,0,Bihar,Eastern,Govt,Electronics & Gadgets,1,9713,9713
1001828,Nguyen,P00268442,Female,18-25,24,0,Haryana,Northern,Govt,Games & Toys,1,9713,9713
1005858,Kipp,P00114742,Female,26-35,27,0,Rajasthan,Northern,Textile,Electronics & Gadgets,2,9713,4856.5
1002195,Shatayu,P00323942,Female,0-17,12,1,Haryana,Northern,Lawyer,Electronics & Gadgets,1,9708,9708
1005120,Jesslyn,P00139942,Female,51-55,51,0,Maharashtra,Western,Healthcare,Electronics & Gadgets,1,9708,9708
1002685,West,P00115142,Female,46-50,46,0,Punjab,Northern,Healthcare,Electronics & Gadgets,1,9708,9708
1003391,Rose,P00280242,Female,18-25,21,1,Rajasthan,Northern,Banking,Electronics & Gadgets,2,9708,4854
1002664,percer,P00110942,Female,36-45,37,1,Jharkhand,Eastern,Hospitality,Electronics & Gadgets,2,9706,4853
1000163,Rachel,P00179442,Female,18-25,21,0,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,4,9705,2426.25
1003643,Gibson,P00035842,Female,26-35,35,0,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,3,9705,3235
1005300,Shivanshu,P00029742,Female,26-35,34,1,Uttar Pradesh,Central,Banking,Electronics & Gadgets,1,9705,9705
1005466,Sean,P00084942,Female,26-35,30,0,Andhra Pradesh,Southern,Retail,Electronics & Gadgets,1,9703,9703
1002644,Tony,P00116842,Female,18-25,23,0,Kerala,Southern,Healthcare,Electronics & Gadgets,3,9703,3234.333333
1005182,Glotzbach,P00156042,Male,36-45,36,1,Uttar Pradesh,Central,Healthcare,Decor,4,9703,2425.75
1001861,Eno,P00155742,Female,51-55,55,0,Haryana,Northern,Construction,Games & Toys,2,9702,4851
1003527,Manisha,P00254242,Female,26-35,32,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,3,9702,3234
1001962,Bryan,P00003642,Male,18-25,25,1,Gujarat,Western,Food Processing,Electronics & Gadgets,2,9701,4850.5
1003934,Ann,P00345742,Female,26-35,26,0,Kerala,Southern,Food Processing,Electronics & Gadgets,2,9701,4850.5
1005998,Nitant,P00317942,Female,18-25,24,0,Uttarakhand,Central,Healthcare,Electronics & Gadgets,4,9701,2425.25
1002029,Fox,P00277642,Male,26-35,32,1,Bihar,Eastern,Hospitality,Electronics & Gadgets,2,9700,4850
1000588,Joni,P00285342,Male,26-35,31,0,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,2,9699,4849.5
1000036,Sonia,P00147742,Female,26-35,32,0,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,4,9699,2424.75
1005636,Tran,P00145442,Female,26-35,31,1,Himachal Pradesh,Northern,Chemical,Electronics & Gadgets,1,9699,9699
1002225,Christensen,P00117842,Female,26-35,34,0,Madhya Pradesh,Central,Healthcare,Electronics & Gadgets,2,9699,4849.5
1001835,Jamie,P00196142,Female,26-35,34,0,Maharashtra,Western,Banking,Electronics & Gadgets,3,9699,3233
1003884,Catlett,P00153742,Female,18-25,19,0,Gujarat,Western,Automobile,Electronics & Gadgets,4,9698,2424.5
1004844,Brendan,P00014542,Female,46-50,47,0,Delhi,Central,IT Sector,Electronics & Gadgets,2,9697,4848.5
1001300,Bellavance,P00150842,Male,0-17,13,1,Karnataka,Southern,Banking,Electronics & Gadgets,1,9697,9697
1004844,Brendan,P00014542,Female,46-50,47,0,Uttarakhand,Central,IT Sector,Electronics & Gadgets,1,9697,9697
1003315,Chuck,P00024642,Female,26-35,30,0,Maharashtra,Western,IT Sector,Electronics & Gadgets,1,9696,9696
1005479,Carreira,P00331942,Female,36-45,44,0,Maharashtra,Western,Media,Electronics & Gadgets,2,9696,4848
1004704,Manshul,P00085242,Female,18-25,24,1,Andhra Pradesh,Southern,Automobile,Auto,4,9692,2423
1005682,Donatelli,P00222142,Female,18-25,22,0,Himachal Pradesh,Northern,Retail,Games & Toys,3,9690,3230
1003607,Witt,P00122442,Female,36-45,44,0,Uttar Pradesh,Central,Healthcare,Games & Toys,3,9678,3226
1002880,House,P00114442,Female,18-25,20,1,Maharashtra,Western,Media,Games & Toys,4,9672,2418
1003464,Parth,P00156442,Male,26-35,26,0,Bihar,Eastern,IT Sector,Games & Toys,3,9669,3223
1002611,Rachna,P00249142,Female,26-35,30,0,Maharashtra,Western,Banking,Games & Toys,4,9662,2415.5
1002113,Selesnick,P00108442,Female,26-35,29,0,Himachal Pradesh,Northern,Govt,Games & Toys,1,9659,9659
1005880,Zettner,P00117742,Female,26-35,26,0,Madhya Pradesh,Central,Lawyer,Games & Toys,2,9656,4828
1003198,Chetan,P00110542,Female,26-35,28,1,Maharashtra,Western,Automobile,Games & Toys,2,9655,4827.5
1001333,Staavos,P00111442,Female,26-35,31,0,Maharashtra,Western,Lawyer,Games & Toys,3,9648,3216
1004001,Delfina,P00116842,Male,26-35,26,0,Telangana,Southern,Healthcare,Games & Toys,4,9634,2408.5
1003808,Vishakha,P00313542,Female,26-35,32,0,Madhya Pradesh,Central,Govt,Games & Toys,2,9632,4816
1003683,Gross,P0009942,Female,26-35,27,0,Maharashtra,Western,Lawyer,Games & Toys,3,9626,3208.666667
1004029,Sewall,P00111842,Male,55+,77,0,Uttarakhand,Central,Govt,Games & Toys,3,9626,3208.666667
1005795,Conant,P00251542,Female,26-35,27,1,Karnataka,Southern,IT Sector,Games & Toys,4,9620,2405
1004088,Clytie,P00170342,Female,26-35,31,1,Jharkhand,Eastern,Banking,Games & Toys,3,9613,3204.333333
1002304,Yoseph,P00208742,Female,46-50,46,1,Uttar Pradesh,Central,Aviation,Games & Toys,2,9606,4803
1000454,Eudokia,P00361842,Female,26-35,27,0,Andhra Pradesh,Southern,IT Sector,Games & Toys,3,9594,3198
1004854,Joe,P00084642,Male,51-55,52,0,Uttar Pradesh,Central,Healthcare,Games & Toys,3,9593,3197.666667
1004064,Skach,P00117142,Female,46-50,49,1,Uttar Pradesh,Central,Aviation,Games & Toys,1,9590,9590
1003613,Nitant,P00080342,Female,26-35,29,0,Uttar Pradesh,Central,Banking,Games & Toys,3,9586,3195.333333
1002205,Amol,P00283342,Male,26-35,33,1,Delhi,Central,Banking,Games & Toys,2,9584,4792
1005233,Yana,P00088942,Female,26-35,31,0,Karnataka,Southern,Chemical,Games & Toys,3,9584,3194.666667
1002848,Cyra,P00059442,Female,26-35,30,0,Himachal Pradesh,Northern,Textile,Games & Toys,1,9572,9572
1000134,Bickford,P00162442,Female,26-35,26,0,Bihar,Eastern,IT Sector,Games & Toys,3,9568,3189.333333
1005473,Tillman,P00313842,Female,26-35,31,0,Himachal Pradesh,Northern,Aviation,Games & Toys,1,9568,9568
1002507,Lakshmi,P00036342,Female,26-35,34,0,Maharashtra,Western,Healthcare,Games & Toys,4,9568,2392
1002502,Kimmel,P00117842,Female,55+,89,1,Gujarat,Western,Media,Games & Toys,1,9565,9565
1003178,Laal ,P00120742,Male,36-45,40,0,Rajasthan,Northern,Aviation,Games & Toys,3,9563,3187.666667
1000471,Zewe,P00348942,Female,36-45,45,1,Uttar Pradesh,Central,Food Processing,Games & Toys,2,9562,4781
1005872,Hughsby,P00255842,Female,26-35,30,1,Maharashtra,Western,Banking,Games & Toys,4,9559,2389.75
1001128,Weiss,P00272542,Female,26-35,27,1,Uttar Pradesh,Central,Banking,Games & Toys,2,9552,4776
1003128,Donovan,P00188442,Male,18-25,18,0,Kerala,Southern,Banking,Games & Toys,2,9538,4769
1002943,Jasper,P00277442,Female,36-45,42,1,Maharashtra,Western,Automobile,Games & Toys,4,9527,2381.75
1002408,Ashvini,P00334342,Male,46-50,46,1,Delhi,Central,Aviation,Games & Toys,2,9526,4763
1001300,Bellavance,P00180842,Male,0-17,13,0,Haryana,Northern,Construction,Games & Toys,3,9525,3175
1000157,Michelle,P00102042,Female,36-45,41,1,Andhra Pradesh,Southern,IT Sector,Auto,4,9386,2346.5
1001015,Bharat,P00120242,Female,36-45,36,0,Delhi,Central,Media,Stationery,3,9049,3016.333333
1002730,Meghana,P00054242,Male,36-45,41,1,Delhi,Central,Media,Stationery,2,9003,4501.5
1005317,Prost,P00084242,Male,26-35,34,1,Madhya Pradesh,Central,Banking,Stationery,4,8958,2239.5
1001100,Wilson,P00032142,Female,26-35,35,0,Kerala,Southern,Automobile,Clothing & Apparel,1,8907,8907
1002043,Roper,P00279442,Female,26-35,32,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,4,8904,2226
1000533,Akash,P00195342,Female,26-35,29,0,Maharashtra,Western,Construction,Clothing & Apparel,4,8903,2225.75
1002185,Drucker,P00112142,Female,46-50,46,1,Uttarakhand,Central,Govt,Clothing & Apparel,1,8903,8903
1004832,Frazer,P00059442,Female,26-35,35,0,Gujarat,Western,Media,Clothing & Apparel,3,8902,2967.333333
1003762,Dan,P00257642,Female,51-55,52,1,Jharkhand,Eastern,Automobile,Clothing & Apparel,3,8902,2967.333333
1000548,Saunders,P00237542,Male,36-45,42,1,Karnataka,Southern,Aviation,Clothing & Apparel,1,8902,8902
1004048,Karl,P00014842,Male,36-45,44,0,Andhra Pradesh,Southern,Retail,Clothing & Apparel,4,8900,2225
1000422,Hawkins,P00132042,Female,55+,64,1,Andhra Pradesh,Southern,Aviation,Clothing & Apparel,4,8900,2225
1001366,Muhammed,P00086842,Female,0-17,17,1,Himachal Pradesh,Northern,Media,Clothing & Apparel,3,8900,2966.666667
1003313,Roland,P00270842,Female,36-45,36,1,Kerala,Southern,Healthcare,Clothing & Apparel,1,8899,8899
1001671,Manish,P00265342,Female,36-45,39,0,Madhya Pradesh,Central,Automobile,Clothing & Apparel,2,8897,4448.5
1000036,Sonia,P00035942,Female,26-35,34,0,Uttar Pradesh,Central,Construction,Clothing & Apparel,1,8897,8897
1004008,Max,P00337842,Female,18-25,19,0,Bihar,Eastern,Healthcare,Clothing & Apparel,1,8896,8896
1001899,Demir,P00022942,Male,46-50,49,1,Karnataka,Southern,Banking,Clothing & Apparel,2,8896,4448
1004406,Jenna,P00002442,Female,26-35,32,0,Kerala,Southern,Aviation,Clothing & Apparel,2,8896,4448
1002909,Debra,P00259842,Female,26-35,35,0,Maharashtra,Western,Aviation,Clothing & Apparel,3,8896,2965.333333
1000466,Sissman,P00010842,Female,26-35,29,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,8896,4448
1000963,Monu,P00112142,Male,26-35,29,0,Delhi,Central,Chemical,Stationery,4,8895,2223.75
